,series,episode_name,book,book_number,episode_number,character_name,dialogue
12256,2,A New Spiritual Age,Spirits,2,83,Jinora,Ahhh!
12257,2,A New Spiritual Age,Spirits,2,83,Korra,Jinora!
12258,2,A New Spiritual Age,Spirits,2,83,Korra,Jinora? Jinora!
12259,2,A New Spiritual Age,Spirits,2,83,Korra,Jinora.
12260,2,A New Spiritual Age,Spirits,2,83,Korra,Jinora.
12261,2,A New Spiritual Age,Spirits,2,83,Jinora,Korra! Where are you! Hello? I'm lost. Can anyone help me?
12262,2,A New Spiritual Age,Spirits,2,83,Korra,Ahhh! Get away!
12263,2,A New Spiritual Age,Spirits,2,83,Korra,I'm sorry I swatted you. You just scared me.
12264,2,A New Spiritual Age,Spirits,2,83,Iroh,You two look lost. Maybe I can help you.
12265,2,A New Spiritual Age,Spirits,2,83,Korra,I know you.
12266,2,A New Spiritual Age,Spirits,2,83,Iroh,I was good friends with Avatar Aang.
12267,2,A New Spiritual Age,Spirits,2,83,Korra,Iroh!
12268,2,A New Spiritual Age,Spirits,2,83,Iroh,"Hello, Korra."
12269,2,A New Spiritual Age,Spirits,2,83,Iroh,"I'm glad you came to visit us in the Spirit World, Korra. You came just in time. We're having a little tea party, to celebrate May-Jim's wedding."
12270,2,A New Spiritual Age,Spirits,2,83,Korra,How can you marry each other? Aren't you ...
12271,2,A New Spiritual Age,Spirits,2,83,May,Complete opposites? I know!
12272,2,A New Spiritual Age,Spirits,2,83,Jim,"I tried to fight it, but she really grew on me!"
12273,2,A New Spiritual Age,Spirits,2,83,Iroh,"The Spirit World is very mysterious, but so is love. Help yourself to some tea and cakes. They are spirit cakes, so you won't gain any weight- of course, you won't lose any either!"
12274,2,A New Spiritual Age,Spirits,2,83,Iroh,"That's right. It was yours long, long ago. When you were Avatar Wan, you used it to carry the light spirit, Raava, around- until the two of you became one. It is my favorite thing I found here. You know, when you make tea in it, you can still taste a little light in every cup."
12275,2,A New Spiritual Age,Spirits,2,83,Jinora,"Wow. I could just stay in here forever, reading."
12276,2,A New Spiritual Age,Spirits,2,83,Wan Shi Tong,The last human who said that is still here.
12277,2,A New Spiritual Age,Spirits,2,83,Jinora,Professor Zei!
12278,2,A New Spiritual Age,Spirits,2,83,Wan Shi Tong,"I see that you have some knowledge of the past, so you should know that humans are no longer allowed in my library. Get out."
12279,2,A New Spiritual Age,Spirits,2,83,Jinora,I thought anyone could come in if they brought you some new knowledge?
12280,2,A New Spiritual Age,Spirits,2,83,Wan Shi Tong,"Those are the old rules. Besides, what has a little girl got to teach Wan Shi Tong, he who knows ten thousand things?"
12281,2,A New Spiritual Age,Spirits,2,83,Jinora,"Well, since you've been down in the Spirit World, the humans have invented radio."
12282,2,A New Spiritual Age,Spirits,2,83,Wan Shi Tong,"Yes, I am well aware of the radio."
12283,2,A New Spiritual Age,Spirits,2,83,Jinora,But do you know how it works?
12284,2,A New Spiritual Age,Spirits,2,83,Wan Shi Tong,"Of course I do! There is a box, and inside the box, there is a tiny man who sings and plays musical instruments."
12285,2,A New Spiritual Age,Spirits,2,83,Jinora,"Actually, when we speak, our voices produce sound waves. Radio takes those sound waves and converts them into electromagnetic energy that is transmitted through the spectrum-"
12286,2,A New Spiritual Age,Spirits,2,83,Wan Shi Tong,"All right, enough. I did not know this. Apparently, I have been fed some ''misinformation'' about the existence of tiny men in boxes. Still, I am not interested in that human garbage. Now, go away."
12287,2,A New Spiritual Age,Spirits,2,83,Jinora,"My grandfather was the Avatar, and I came to the Spirit World with the new Avatar to find the spirit portals. I would think that you'd wanna help me."
12288,2,A New Spiritual Age,Spirits,2,83,Wan Shi Tong,"You came with the Avatar, hm? Well, why didn't you say so! Fine, you may look around. But don't break anything- I'll know."
12289,2,A New Spiritual Age,Spirits,2,83,Jinora,"Come on, Furry-Foot, we gotta hurry!"
12290,2,A New Spiritual Age,Spirits,2,83,Iroh,They say that the game of Pai Sho was invented by the spirits ... although some of them don't seem to grasp it very well.
12291,2,A New Spiritual Age,Spirits,2,83,Radish lotus spirit,Just hold on. I'm thinking.
12292,2,A New Spiritual Age,Spirits,2,83,Iroh,"As you can see, it is a game that requires great patience. But time does not mean much to us here."
12293,2,A New Spiritual Age,Spirits,2,83,Korra,How long have you lived here?
12294,2,A New Spiritual Age,Spirits,2,83,Iroh,"Oh, I've been here for many years. I had always enjoyed the company of the spirits, so when my work was done in the material world, I chose to leave my body behind and come to the Spirit World! It can be a wonderful place, and I've made so many friends. Korra, what's wrong?"
12295,2,A New Spiritual Age,Spirits,2,83,Korra,"I came here with my friend, but I lost her and now I'm all alone."
12296,2,A New Spiritual Age,Spirits,2,83,Iroh,"You're not alone Korra, it's okay."
12297,2,A New Spiritual Age,Spirits,2,83,Korra,"No! It's not okay! Jinora's gone and I need to find her! She's lost, and we need to go home! I don't like the Spirit World, I don't want to be here anymore!"
12298,2,A New Spiritual Age,Spirits,2,83,May,Did you say something to her?
12299,2,A New Spiritual Age,Spirits,2,83,Jim,Me? You're the one with the big mouth!
12300,2,A New Spiritual Age,Spirits,2,83,Iroh,"Korra, please stop! Look at what you're doing to everyone!"
12301,2,A New Spiritual Age,Spirits,2,83,Iroh,"In the Spirit World, your emotions become your reality- especially for the Avatar, because ''you'' are the bridge between the two worlds. You must try to stay positive."
12302,2,A New Spiritual Age,Spirits,2,83,Korra,I'm sorry.
12303,2,A New Spiritual Age,Spirits,2,83,Iroh,"There, you see?"
12304,2,A New Spiritual Age,Spirits,2,83,Korra,I can make the sun shine?
12305,2,A New Spiritual Age,Spirits,2,83,Iroh,"Even in the material world, you will find that if you look for the light, you can often find it. But if you look for the dark, that is all you will ever see."
12306,2,A New Spiritual Age,Spirits,2,83,Korra,I'm looking for my friend. I want her here now! Why didn't she come out like the sun?
12307,2,A New Spiritual Age,Spirits,2,83,Iroh,I'm afraid finding her won't be so easy.
12308,2,A New Spiritual Age,Spirits,2,83,Korra,But what am I supposed to do?
12309,2,A New Spiritual Age,Spirits,2,83,Iroh,"Sometimes the best way to solve your own problems is to help someone else. This little fellow needs to go home as well. Maybe if you help him find his friends, you will be able to find yours."
12310,2,A New Spiritual Age,Spirits,2,83,Korra,I'll take him home! Where do I go?
12311,2,A New Spiritual Age,Spirits,2,83,Iroh,"The dragon bird nest is located there, at the top of Hai-Riyo Peak."
12312,2,A New Spiritual Age,Spirits,2,83,Jinora,"Ugh, it's not in here either! I have to find the portals. Korra is probably waiting for me there right now! I need to find a map that shows where the spirit portals are, could you help me? Thanks, this is it! The Tree of Time! That's where Avatar Wan imprisoned Vaatu! The elders believe that as long as the portals are closed during the Harmonic Convergence, Vaatu will remain imprisoned and the battle between good and evil will not be fought again. But, if both portals are open, spirit energy is amplified greatly. During the Harmonic Convergence, this energy will be great enough to allow Vaatu to break free from his bonds, and the material world will again risk being consumed by darkness. We have to warn Korra!"
12313,2,A New Spiritual Age,Spirits,2,83,Unalaq,"Leaving so soon? When Wan Shi Tong told me he had a visitor, I had to see it with my own eyes. I can't believe Tenzin sent his daughter here instead of coming himself - what kind of a father is he?"
12314,2,A New Spiritual Age,Spirits,2,83,Jinora,"Better than you. Wan Shi Tong, how can you be helping him?"
12315,2,A New Spiritual Age,Spirits,2,83,Wan Shi Tong,Unalaq has proven to be a true friend to the spirits - unlike the Avatar.
12316,2,A New Spiritual Age,Spirits,2,83,Jinora,Why would you wanna help Vaatu escape? He'll destroy everything!
12317,2,A New Spiritual Age,Spirits,2,83,Unalaq,"Don't believe everything you read. Why don't you come with me, so you can do some firsthand research?"
12318,2,A New Spiritual Age,Spirits,2,83,Jinora,Furry-Foot ...?
12319,2,A New Spiritual Age,Spirits,2,83,Korra,This looks scary. Will you come with me?
12320,2,A New Spiritual Age,Spirits,2,83,Iroh,"This is something that you must do on your own. The people who have been coming to the Spirit World lately have brought darkness and anger. So that is what you see now. But you have light and peace inside of you. If you let it out, you can change the world around you. Besides, look at this little fellow. This mountain is his home. When you first met him, you were frightened. But does he seem scary to you now?"
12321,2,A New Spiritual Age,Spirits,2,83,Korra,No!
12322,2,A New Spiritual Age,Spirits,2,83,Iroh,"Many things that seem threatening in the dark become welcoming when we shine light on them. It was good to meet you. Come visit me again - in this life, or the next."
12323,2,A New Spiritual Age,Spirits,2,83,Korra,"Bye! Okay, time for you to go home. Light and peace ... light and peace ..."
12324,2,A New Spiritual Age,Spirits,2,83,Korra,"I'm not afraid of you. You're not scary! You just look that way. I have light inside! It's okay, you can be my friends. My name is Korra, and I'm taking this dragon bird home! Iroh said you could be nice. Do you wanna help me? All right, now let's close that portal and go find Jinora."
12325,2,A New Spiritual Age,Spirits,2,83,Korra,That's where Vaatu is.
12326,2,A New Spiritual Age,Spirits,2,83,Vaatu,"So you've returned, Raava. The Harmonic Convergence is coming soon, and this time, I'm going to wipe you out ''for good''."
12327,2,A New Spiritual Age,Spirits,2,83,Korra,"I think you've said that before, Vaatu. But I'm here to close the portal. You're not getting out."
12328,2,A New Spiritual Age,Spirits,2,83,Vaatu,You might want to reconsider- that is if you want to save your friend.
12329,2,A New Spiritual Age,Spirits,2,83,Korra,"Jinora! I can't believe I trusted you! You made me think you wanted to restore balance with spirits, but this- this isn't balance, it's madness! Now let her go!"
12330,2,A New Spiritual Age,Spirits,2,83,Unalaq,"If you want your friend to make it out of the Spirit World, you'll open the other portal ''now''."
12331,2,A New Spiritual Age,Spirits,2,83,Jinora,Don't do it Korra!
12332,2,A New Spiritual Age,Spirits,2,83,Unalaq,What will it be? Open the portal- or lose your friend's soul forever?
12333,2,A New Spiritual Age,Spirits,2,83,Korra,Stop! I'll do it. Now let Jinora go. Ahhh!
12334,2,A New Spiritual Age,Spirits,2,83,Unalaq,You should've come through the portal. Then you could do this!
12335,2,A New Spiritual Age,Spirits,2,83,Jinora,Ahhh! Korra!
12336,2,A New Spiritual Age,Spirits,2,83,Korra,Ahhh!
12337,2,A New Spiritual Age,Spirits,2,83,Vaatu,"I'll see you soon, Raava. Once the Harmonic Convergence comes, I'll be free from this prison, and then I will have my ''revenge''!"
12338,2,A New Spiritual Age,Spirits,2,83,Tenzin,Korra! What was it like? Did you manage to close the portal? Was Jinora able to help you?
12339,2,A New Spiritual Age,Spirits,2,83,Korra,Tenzin- I'm ... I'm sorry.
12340,2,A New Spiritual Age,Spirits,2,83,Tenzin,Where's Jinora? W-Why isn't she waking up? Korra! What happened to my little girl?
12341,2,Night of a Thousand Stars,Spirits,2,84,Shiro Shinobi,"Unalaq has forced Korra into opening the Northern portal and trapped Jinora in the Spirit World. Back in Republic City, everybody loves Varrick's Nuktuk movers. Everybody, that is, except Mako, whose pursuit of Varrick has landed him in the slammer. And in the Southern Water Tribe, Unalaq's army is nearing victory in the Civil War, but Tonraq isn't about to give up without a fight."
12342,2,Night of a Thousand Stars,Spirits,2,84,Meelo,Dad's back.
12343,2,Night of a Thousand Stars,Spirits,2,84,Pema,Where's Jinora? No!
12344,2,Night of a Thousand Stars,Spirits,2,84,Tenzin,"Her spirit is trapped in the Spirit World, but she's going to be all right."
12345,2,Night of a Thousand Stars,Spirits,2,84,Pema,How could this happen?
12346,2,Night of a Thousand Stars,Spirits,2,84,Korra,"I'm so sorry, Pema. I tried to save her, but Unalaq tricked me."
12347,2,Night of a Thousand Stars,Spirits,2,84,Tenzin,"Don't worry, honey, I'm not going to stop until our little girl is back safe with us."
12348,2,Night of a Thousand Stars,Spirits,2,84,Song,You've got a visitor.
12349,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"Hey, Mako."
12350,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"I'm on my way to the big finale for ""Nuktuk: Hero of the South."" Yeah, everyone's gonna be there except for, you know, you ... because you're in jail and stuff."
12351,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"Hey, I brought you something. I thought this would brighten up your new place. Read the inscription."
12352,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"No, I came by to give you my sincere, heartfelt words of encouragement. I know our lives have been moving in two different directions, but I want you to know that I will always be there for you. We are brothers, after all, even if one of us is a member of high society and the other one is a criminal."
12353,2,Night of a Thousand Stars,Spirits,2,84,Mako,I am not a criminal!
12354,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"Of course ''I'' know that, but you do kinda look like one, cause you're in a jail and that's where criminals live."
12355,2,Night of a Thousand Stars,Spirits,2,84,Mako,I was set up! Varrick knew I had figured out he was hiring gangsters to pose as Northern soldiers to get Republic City to join the war. That's why he had me arrested.
12356,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"Ah, I see what you're doing. You're going for the insanity defense. Smart."
12357,2,Night of a Thousand Stars,Spirits,2,84,Mako,No! I'm trying to tell you that Varrick isn't what he seems. Where's Asami? She'll listen to me.
12358,2,Night of a Thousand Stars,Spirits,2,84,Mako,"Bolin, wait. If my theory about Varrick is right, something might go down tonight at your premiere. Promise me you'll keep your eyes peeled."
12359,2,Night of a Thousand Stars,Spirits,2,84,Rebel leader,Should we wait another day? Korra still might come with reinforcements.
12360,2,Night of a Thousand Stars,Spirits,2,84,Tonraq,We can't wait any longer. It's time to take back what is ours! It's time to take back our city!
12361,2,Night of a Thousand Stars,Spirits,2,84,Rebels,Yeah!
12362,2,Night of a Thousand Stars,Spirits,2,84,Photographer,"Say ""Nuktuk""!"
12363,2,Night of a Thousand Stars,Spirits,2,84,Ginger,"Bolin, you're a doll, but you're as dumb as the rocks you bend. We are ''not'' a couple."
12364,2,Night of a Thousand Stars,Spirits,2,84,Bolin,That's not what Shiro said!
12365,2,Night of a Thousand Stars,Spirits,2,84,Lin Beifong,Stop stuffing your mustaches with Varri-cakes and get to your post!
12366,2,Night of a Thousand Stars,Spirits,2,84,Gang,"You got it, boss."
12367,2,Night of a Thousand Stars,Spirits,2,84,Lin Beifong,You two are the pinnacle of refinement.
12368,2,Night of a Thousand Stars,Spirits,2,84,Varrick,"There they are, my two most honored guests. What do you think? No expense has been spared, I brought in the finest entertainers from Ba Sing Se, and the best food from around the world. Heck! I even had this red carpet imported from the Fire Nation! They make the ''best'' red stuff over there. Fact! All right, picture time."
12369,2,Night of a Thousand Stars,Spirits,2,84,Raiko,"Varrick, you didn't have to do all this for us."
12370,2,Night of a Thousand Stars,Spirits,2,84,Varrick,"I wanted to. Mister President, I took one look at your wife and I knew that you were a man of exquisite taste. And that's why I know you're gonna love this mover!"
12371,2,Night of a Thousand Stars,Spirits,2,84,Raiko,"Varrick, I know what you're doing, and I doubt your propaganda is going to change my mind about going to war with the Northern Water Tribe."
12372,2,Night of a Thousand Stars,Spirits,2,84,Varrick,"Oh, I think you'll be surprised how persuasive I can be."
12373,2,Night of a Thousand Stars,Spirits,2,84,Varrick,"Thank you all for coming for the finale of ""Nuktuk: Hero of the South""! You know, when I first started this project there were a lot of naysayers out there. ""You can't make pictures move"" they said. ""You can't take some knucklehead earthbender and make him a star"" they said. ""You can't teach a polar bear dog to speak"" they said. Well, they're ''wrong''! Thanks to the magic of the movers, our furry friends have found their voices, and you'll be ''shocked'' to hear what they have to say. They speak of the injustice that is happening in the Southern Water Tribe right now. My hope, is that their words, and this epic mover, will inspire a real life hero to rise up, and help. Thank you again, enjoy the show!"
12374,2,Night of a Thousand Stars,Spirits,2,84,Voice narrator,"When last we left our hero, he was captured by the Evil Unalaq's dastardly pet bird. Amazingly, with the power of his whistling, Nuktuk escaped. And decided to seek out council."
12375,2,Night of a Thousand Stars,Spirits,2,84,Nuktuk,"Thank you, wise sage. I will travel to Republic City and seek help."
12376,2,Night of a Thousand Stars,Spirits,2,84,Mover president,"Have a seat, I'm just working on a cure for the common cold. No longer will my citizens suffer from the sniffles."
12377,2,Night of a Thousand Stars,Spirits,2,84,Nuktuk,"Mister president, there's something more important than the sniffles right now. I need your help to stop the Evil Unalaq."
12378,2,Night of a Thousand Stars,Spirits,2,84,Mover president,"Did you say ""help""? If there is one thing I love doing, it's helping people."
12379,2,Night of a Thousand Stars,Spirits,2,84,Buttercup Raiko,"The seal lion seemed a bit far fetched, but the portrayal of this president ''is right on the money''."
12380,2,Night of a Thousand Stars,Spirits,2,84,Asami,I think this is your best mover yet.
12381,2,Night of a Thousand Stars,Spirits,2,84,Bolin,I just wish Mako was here to see it.
12382,2,Night of a Thousand Stars,Spirits,2,84,Lu,Mmm. I like to eat the top of the Varri-cake first.
12383,2,Night of a Thousand Stars,Spirits,2,84,Gang,I just try to shove the whole thing in my mouth at once.
12384,2,Night of a Thousand Stars,Spirits,2,84,Lu,I love our job.
12385,2,Night of a Thousand Stars,Spirits,2,84,Nuktuk,Northern Water Tribe automatons! No!
12386,2,Night of a Thousand Stars,Spirits,2,84,Automatons,"Bee bow bop, Nuktuk cannot stop Unalaq, must destroy Nuktuk."
12387,2,Night of a Thousand Stars,Spirits,2,84,Nuktuk,"Haha! Arhg! Looks like you forgot that water, and automatons, don't mix."
12388,2,Night of a Thousand Stars,Spirits,2,84,Automatons,"Bee bow bop, oh no, circuits no working."
12389,2,Night of a Thousand Stars,Spirits,2,84,Nuktuk,"Hahaho! We did it! But wait, where's Juji?"
12390,2,Night of a Thousand Stars,Spirits,2,84,Nuktuk,You can't die Juji! Not on my watch!
12391,2,Night of a Thousand Stars,Spirits,2,84,Juji,"It's okay, Nuktuk. At least ... I got to be your friend."
12392,2,Night of a Thousand Stars,Spirits,2,84,Nuktuk,Juji!
12393,2,Night of a Thousand Stars,Spirits,2,84,Asami,Are you okay? It seems like this mover is really getting to you. You do know Juji's not really dead?
12394,2,Night of a Thousand Stars,Spirits,2,84,Bolin,Of course I know. Juji's fine. He comes back to life in the end when the doomsday device shifts the polarity of the Earth. Oops. Spoiler. Sorry.
12395,2,Night of a Thousand Stars,Spirits,2,84,Asami,Then what's wrong?
12396,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"I guess I just miss my friends. Everything is going so well for me, but it feels empty without everyone around. Korra's gone, Mako's in jail, you're doing ... business-lady stuff. Team Avatar's fallen apart."
12397,2,Night of a Thousand Stars,Spirits,2,84,Asami,I know. Things have changed to much since we first met. Why don't you come back in and finish watching the mover with me?
12398,2,Night of a Thousand Stars,Spirits,2,84,Bolin,You go ahead. I need another another minute. That's weird.
12399,2,Night of a Thousand Stars,Spirits,2,84,Gang,They're after the president!
12400,2,Night of a Thousand Stars,Spirits,2,84,Evil Unalaq,"You're too late Nuktuk. Soon, my doomsday device will shoot this block of ice into the Earth's core, freezing the entire planet, and ''I'' will be ruler of Ice Earth!"
12401,2,Night of a Thousand Stars,Spirits,2,84,Bolin,I don't think so.
12402,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"Mister President, get back, I'm here to help."
12403,2,Night of a Thousand Stars,Spirits,2,84,Bolin,Looks like there's no where to go.
12404,2,Night of a Thousand Stars,Spirits,2,84,Lin Beifong,Secure the president and call for backup immediately!
12405,2,Night of a Thousand Stars,Spirits,2,84,Shiro Shinobi,"This is unbelievable! Bolin is bending two full stacks of earth disks at once, which would normally be illegal, but then again, he's fighting three waterbenders, so all rules are out the window!"
12406,2,Night of a Thousand Stars,Spirits,2,84,Bolin,Tell me who sent you!
12407,2,Night of a Thousand Stars,Spirits,2,84,Soldier,"It was Varrick, please don't hurt me, Nuktuk!"
12408,2,Night of a Thousand Stars,Spirits,2,84,Varrick,I think this is our cue to exit.
12409,2,Night of a Thousand Stars,Spirits,2,84,Lin Beifong,Where do you think you're going?
12410,2,Night of a Thousand Stars,Spirits,2,84,Shiro Shinobi,It's a knockout!
12411,2,Night of a Thousand Stars,Spirits,2,84,Tonraq,They're falling back!
12412,2,Night of a Thousand Stars,Spirits,2,84,Lin Beifong,"Varrick's plan was to kidnap you and blame it on the North. Then Republic City would have no choice, but to join the war on the side of the South."
12413,2,Night of a Thousand Stars,Spirits,2,84,Raiko,"I can't believe Varrick would do something like this, and no one saw it coming."
12414,2,Night of a Thousand Stars,Spirits,2,84,Lin Beifong,Actually someone did. Remember Mako?
12415,2,Night of a Thousand Stars,Spirits,2,84,Raiko,You got a great officer on your hands.
12416,2,Night of a Thousand Stars,Spirits,2,84,Lin Beifong,He's one of the best.
12417,2,Night of a Thousand Stars,Spirits,2,84,Ginger,I can't believe my boyfriend is a real life hero!
12418,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"Boyfriend? Wait, stop. I thought you said we ''weren't'' a couple."
12419,2,Night of a Thousand Stars,Spirits,2,84,Ginger,You really are as dumb as those rocks. Of course we're a couple.
12420,2,Night of a Thousand Stars,Spirits,2,84,Asami,Bolin you saved the president! And you proved Mako was right all along. We have to go tell him what happened.
12421,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"Yeah! Oh, you meant right now."
12422,2,Night of a Thousand Stars,Spirits,2,84,Korra,President Raiko!
12423,2,Night of a Thousand Stars,Spirits,2,84,Raiko,Avatar Korra? What's wrong?
12424,2,Night of a Thousand Stars,Spirits,2,84,Korra,"Sir, I know I've asked for your help before, but things have changed. Unalaq doesn't just wanna take over the South anymore. He wants to destroy the whole world."
12425,2,Night of a Thousand Stars,Spirits,2,84,Bolin,Unalaq is going to destroy the world? He really does have a doomsday device?
12426,2,Night of a Thousand Stars,Spirits,2,84,Korra,"He's trying to release a powerful dark spirit during Harmonic Convergence, which is only a few days away. If he succeeds, the world as we know it, is over. Sir, we desperately need your help."
12427,2,Night of a Thousand Stars,Spirits,2,84,Raiko,"I'm sorry, Korra, but my answer is still no."
12428,2,Night of a Thousand Stars,Spirits,2,84,Tenzin,"There are lives on the line! And my daughter is one of them! Raiko, you must reconsider!"
12429,2,Night of a Thousand Stars,Spirits,2,84,Raiko,"I'm aware that lives are on the line. And that's precisely why my troops are staying here. If the world is going to be thrown into chaos as you claim, I need to protect my citizens. I'm sorry."
12430,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"Sir, Nuktuk needs your help. I know you love helping people."
12431,2,Night of a Thousand Stars,Spirits,2,84,Raiko,"Son, I appreciate you saving my life and I'm a big fan of your work, but my decision is final."
12432,2,Night of a Thousand Stars,Spirits,2,84,Bolin,Never should have saved that guy.
12433,2,Night of a Thousand Stars,Spirits,2,84,Asami,"If you guys need help, I'm here for you."
12434,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"Yeah, me too."
12435,2,Night of a Thousand Stars,Spirits,2,84,Korra,Thank you. It's so good to see you guys again. Wait. Where's Mako?
12436,2,Night of a Thousand Stars,Spirits,2,84,Mako,"So, how was the big premiere?"
12437,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"I saved the president, in real life!"
12438,2,Night of a Thousand Stars,Spirits,2,84,Mako,"Wait, wh-what?"
12439,2,Night of a Thousand Stars,Spirits,2,84,Bolin,You were right about Varrick. He tried to kidnap Raiko!
12440,2,Night of a Thousand Stars,Spirits,2,84,Mako,I knew it!
12441,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"But it didn't work, because of you, and because of me. Let's just say we both did good. Beifong says you're free to go. Sorry for ever doubting you, Mako."
12442,2,Night of a Thousand Stars,Spirits,2,84,Mako,Don't worry about it bro.
12443,2,Night of a Thousand Stars,Spirits,2,84,Lin Beifong,"Nice job, Mako. You're going to make a great detective."
12444,2,Night of a Thousand Stars,Spirits,2,84,Gang,"But chief, there aren't any detective openings right now."
12445,2,Night of a Thousand Stars,Spirits,2,84,Lin Beifong,Actually we have two openings.
12446,2,Night of a Thousand Stars,Spirits,2,84,Korra,"Mako, I've missed you so much."
12447,2,Night of a Thousand Stars,Spirits,2,84,Bolin,"Oh yeah, did I forget to tell you? Korra's back."
12448,2,Night of a Thousand Stars,Spirits,2,84,Mako,"Korra ... hey, I missed you, too. So you're not still mad at me?"
12449,2,Night of a Thousand Stars,Spirits,2,84,Korra,Why would I be mad?
12450,2,Night of a Thousand Stars,Spirits,2,84,Mako,"We had that fight before you left, remember?"
12451,2,Night of a Thousand Stars,Spirits,2,84,Korra,"No, not really. I got attacked by a dark spirit and I lost my memory for a little while. Maybe it hasn't all come back yet. Was it a bad fight?"
12452,2,Night of a Thousand Stars,Spirits,2,84,Mako,"Uh ... No. No, it wasn't that bad."
12453,2,Night of a Thousand Stars,Spirits,2,84,Tenzin,"Korra, we don't have much time. We need to figure out how to deal with Unalaq."
12454,2,Night of a Thousand Stars,Spirits,2,84,Bolin,I think I know just the man to talk to.
12455,2,Night of a Thousand Stars,Spirits,2,84,Varrick,"Guys, hey, what do you think? Varrick Industries built this prison, and I had this cell made special. I had a feeling I'd end up here one day. Zhu Li, c'mon, we got guests! Whip up a pot of that green tea I love!''"
12456,2,Night of a Thousand Stars,Spirits,2,84,Zhu Li,"Yes, sir."
12457,2,Night of a Thousand Stars,Spirits,2,84,Korra,Zhu Li's in prison with you?
12458,2,Night of a Thousand Stars,Spirits,2,84,Varrick,Of course! I don't go anywhere without my assistant. Do you?
12459,2,Night of a Thousand Stars,Spirits,2,84,Mako,We're not interested in your tea. And this isn't a friendly visit.
12460,2,Night of a Thousand Stars,Spirits,2,84,Varrick,"Don't tell me you guys are still mad about everything that happened. I did some good things, too. Korra, who warned you about Unalaq? I did. Bolin, who got you into the movers? I did. Asami, who saved your company? I did. Mako, who got you thrown in jail!? I did! Oh yeah, guess that was a bad thing."
12461,2,Night of a Thousand Stars,Spirits,2,84,Asami,"You stole everything from me and you tried to kidnap the president. Those are pretty bad, too."
12462,2,Night of a Thousand Stars,Spirits,2,84,Varrick,"I wasn't going to hurt him. I just needed to start a war. Well, a bigger war."
12463,2,Night of a Thousand Stars,Spirits,2,84,Bolin,Well we're gonna end it. Where's all the stuff you stole from Asami?
12464,2,Night of a Thousand Stars,Spirits,2,84,Varrick,The Future Industries' stuff? It's on my battleship.
12465,2,Night of a Thousand Stars,Spirits,2,84,Korra,You have a battleship?
12466,2,Night of a Thousand Stars,Spirits,2,84,Varrick,"Of course I do! I bought the first one they made! Named her the ""Zhu Li""."
12467,2,Night of a Thousand Stars,Spirits,2,84,Bolin,You named your battleship after your assistant?
12468,2,Night of a Thousand Stars,Spirits,2,84,Varrick,"Yup. They're both cold, heartless war machines."
12469,2,Night of a Thousand Stars,Spirits,2,84,Zhu Li,"Your tea, sir."
12470,2,Night of a Thousand Stars,Spirits,2,84,Varrick,"Look, I'm truly sorry for the mess I caused. Let me make it up to you, take Zhu Li. My battleship, it's yours, and everything on it."
12471,2,Night of a Thousand Stars,Spirits,2,84,Korra,"It's not the fleet we were looking for, but it's the next best thing."
12472,2,Night of a Thousand Stars,Spirits,2,84,Bolin,All right! Team Avatar is back in business. Haha!
12473,2,Night of a Thousand Stars,Spirits,2,84,Mako,"It's okay. We're going to stop Unalaq, and get Jinora back."
12474,2,Night of a Thousand Stars,Spirits,2,84,Korra,I hope my dad's all right.
12475,2,Night of a Thousand Stars,Spirits,2,84,Mako,I'm sure he's fine.
12476,2,Night of a Thousand Stars,Spirits,2,84,Tonraq,Get the men and fall back.
12477,2,Night of a Thousand Stars,Spirits,2,84,Rebel,What about you?
12478,2,Night of a Thousand Stars,Spirits,2,84,Tonraq,"I'm going to end this, right now. Go."
12479,2,Night of a Thousand Stars,Spirits,2,84,Unalaq,"Hello, Tonraq. Looking for me?"
12480,2,Night of a Thousand Stars,Spirits,2,84,Unalaq,"Brother, I'm too strong for you."
12481,2,Night of a Thousand Stars,Spirits,2,84,Tonraq,"You're no brother of mine. You betrayed me, you had me banished!"
12482,2,Night of a Thousand Stars,Spirits,2,84,Unalaq,Yes! I did.
12483,2,Night of a Thousand Stars,Spirits,2,84,Unalaq,Stop! He's mine.
12484,2,Night of a Thousand Stars,Spirits,2,84,Tonraq,You are ''not'' the true chief.
12485,2,Night of a Thousand Stars,Spirits,2,84,Unalaq,I am. And you will bow to me.
12486,2,Night of a Thousand Stars,Spirits,2,84,Unalaq,"Now that I've defeated you, your daughter is next."
